Price,Close,High,Low,Open,Volume,momentum_5,momentum_20,volatility_20,volume_avg_20,volume_surprise,intraday_change,imi,rsi,macd,macd_signal,bollinger_mavg,bollinger_hband,bollinger_lband
Ticker,PFE,PFE,PFE,PFE,PFE,,,,,,,,,,,,,
Date,,,,,,,,,,,,,,,,,,
2010-04-12,8.928509712219238,8.949165524076024,8.876869663508776,8.944001830646076,51902754,0.023076708725615402,0.012294842673070017,0.010022984221390576,65077538.35,0.7975525091446548,-0.015492118426838175,33.333164688363254,49.68398758480704,-0.056944864447341814,-0.07555406247951377,8.8840989112854,9.066450267081215,8.701747555489586
2010-04-13,8.8717041015625,8.907852024232819,8.830392486549785,8.887196216726462,69737067,0.01297136951541411,-0.004635256431724577,0.009857277497221408,66248864.35,1.0526530180437728,-0.015492115163961984,19.852858235417944,46.5854423919933,-0.0527071085119708,-0.07098467168600518,8.882033205032348,9.063962887308124,8.700103522756573
2010-04-14,8.814901351928711,8.871705088424063,8.747769191462886,8.871705088424063,101067744,0.0,-0.011008265909492443,0.009954404417622437,68500392.8,1.4754330576627002,-0.0568037364953522,18.36727210732607,43.65370346374095,-0.05331755202613486,-0.06745124775403112,8.877127361297607,9.060734177373673,8.69352054522154
2010-04-15,8.773591995239258,8.861378950014583,8.758099874356212,8.804576237005351,62821562,-0.0087511072355696,-0.012782839176297633,0.009985013175875152,68656047.5,0.9150186223580669,-0.03098424176609349,22.88125839571214,41.60317725323332,-0.05648354560332969,-0.06525770732389084,8.87144718170166,9.06040761597083,8.68248674743249
2010-04-16,8.675474166870117,8.783917431747097,8.675474166870117,8.76842635244369,79595867,-0.026086977002773182,-0.024956453728408712,0.010248733502193252,69953142.1,1.1378454864288363,-0.09295218557357288,23.68408311507699,37.14067725636672,-0.06614740100404504,-0.06543564605992168,8.860344648361206,9.067124861280117,8.653564435442295
2010-04-19,8.670309066772461,8.685800662630395,8.572193723088136,8.644489048251392,69487163,-0.02891867218259425,-0.007096413721640826,0.009399248636639669,67459810.2,1.030052749837117,0.025820018521068633,21.6215425022548,36.916193900355125,-0.07337701192687973,-0.06702391923331329,8.857246255874633,9.073260357210929,8.641232154538338
2010-04-20,8.654815673828125,8.7116199138138,8.639323561189459,8.690963590606144,59565545,-0.02444721163504271,-0.022740752833279365,0.008758512827631112,66692282.1,0.8931400024771382,-0.03614791677801854,21.428504689557567,36.20921586021473,-0.07944097192264366,-0.06950732977117936,8.8471764087677,9.080525715859762,8.613827101675637
2010-04-21,8.572196006774902,8.685802976582773,8.489572236937024,8.649655563905437,72271199,-0.027533529357161135,-0.053591794635945655,0.006911094372152308,66410410.9,1.0882510440844149,-0.07745955713053476,19.3547917014984,32.62152619512729,-0.0898773701808615,-0.0735813378531158,8.822905731201171,9.064488135755342,8.581323326647
2010-04-22,8.51022720336914,8.551538303057601,8.432767139597305,8.520554588989928,73482877,-0.030017898257979736,-0.06416804415167165,0.006791389381106137,66188427.95,1.1102073168365678,-0.010327385620787055,21.238921012037626,30.20418875605266,-0.10197317227672542,-0.07925970473783772,8.793729305267334,9.038348666141344,8.549109944393324
2010-04-23,8.732276916503906,8.783915914871702,8.468913560840106,8.484405675605146,103613470,0.006547509512587535,-0.02760204652176368,0.00912023022162356,68828713.75,1.5053814658856675,0.24787124089876045,52.554706828754526,45.72444995045378,-0.0925744854376429,-0.08192266087779876,8.78133578300476,9.011616426998364,8.551055139011156
2010-04-26,8.685802459716797,8.763262012237947,8.623835025327272,8.70645879024846,87980858,0.0017869481727832426,-0.018669653702075295,0.0086528447603014,70372349.45,1.2502191370278315,-0.02065633053166316,50.35961589921881,43.54208357061649,-0.0878632260859078,-0.08311077391942057,8.773073482513428,9.004610658792473,8.541536306234384
2010-04-27,8.499897003173828,8.701291881125792,8.468912776513273,8.628996563410597,96488746,-0.017899707687913602,-0.04745370828048856,0.009505161470196921,72628057.0,1.328532663347995,-0.12909956023676905,40.880450956457416,36.11626262232365,-0.098000843057795,-0.08608878774709545,8.751901197433472,9.001351215109212,8.502451179757733
2010-04-28,8.536048889160156,8.592852119947477,8.463753537841752,8.505065167166554,63932478,-0.00421678617546517,-0.04229424061283271,0.009618265344893318,73620081.8,0.8684108525399655,0.030983721993601776,40.50626091689069,38.319232409377655,-0.10194269060030337,-0.08925956831773704,8.733052730560303,8.987868265571278,8.478237195549328
2010-04-29,8.70645809173584,8.78391711897402,8.587686925817263,8.587686925817263,71149743,0.02305824317933758,-0.01690954482743179,0.010741785894463764,74066630.0,0.9606180678127249,0.11877116591857728,46.590843909367265,47.508015255187665,-0.09027539612642776,-0.08946273387947519,8.725565004348756,8.974190176436831,8.47693983226068
2010-04-30,8.634161949157715,8.778753132025113,8.613506140043576,8.773589439280792,53829045,-0.011235897382131266,-0.021077660925346686,0.010850661567365536,73115626.9,0.7362180601093908,-0.13942749012307765,40.99995293979334,44.48051107135356,-0.08587278765738482,-0.08874474463505712,8.71626968383789,8.963966254544138,8.468573113131642
2010-05-03,8.732276916503906,8.778752222662273,8.58252153733644,8.675472668721552,75855431,0.005350623273169042,0.0005912985893961054,0.010943097660399166,73285262.9,1.0350707358927955,0.05680424778235427,44.711522277439826,49.21086366610104,-0.07361800826903853,-0.0857193973618534,8.716527700424194,8.964279673366741,8.468775727481647
2010-05-04,8.913018226623535,8.9801493603902,8.809739160006716,8.856214480450015,127430181,0.04860308581332795,0.017688617223894143,0.011861976680487985,75566898.85,1.6863227542650443,0.0568037461735198,49.999975492583715,56.55433420438914,-0.048759623516271944,-0.0783274425927371,8.724273633956908,8.986031353411901,8.462515914501916
2010-05-05,8.96519947052002,9.048693433979212,8.850394746224984,8.855612856671861,104662200,0.05027508475318565,0.017050459510635774,0.011847287581680941,76344914.2,1.3709125368301218,0.10958661384815827,56.09737857334567,58.42338597841398,-0.02456540947018304,-0.0675750359682263,8.731788539886475,9.01153410918388,8.45204297058907
2010-05-06,8.735591888427734,8.980856769840459,8.27115530610512,8.954764113876383,125669474,0.003346228326711609,-0.013044395984612378,0.013210783713364895,79846001.8,1.5738981435135555,-0.21917222544864856,50.561026622497295,48.53006255564697,-0.023646155333510777,-0.05878925984128319,8.726015710830689,9.000392437700823,8.451638983960555
2010-05-07,8.589475631713867,8.772119475717114,8.547728647212102,8.714717109757844,112673338,-0.005175524585591895,-0.03574121511545181,0.013574800111150412,83160837.1,1.3548846058934152,-0.12524147804397678,45.040775513053376,43.48369457509342,-0.034312467809492375,-0.053893901434925034,8.710096836090088,8.977275831236872,8.442917840943304
2010-05-10,8.871267318725586,9.001727409933157,8.787773363909787,8.819084121504304,86003238,0.015916856914946154,-0.006411192386934661,0.015612383656473806,84865861.3,1.0134020521629938,0.052183197221282285,48.26518534821944,53.52141861492961,-0.019799131123820146,-0.04707494737270406,8.707234716415405,8.966090267899832,8.448379164930978
2010-05-11,8.876485824584961,8.970417052481308,8.766899741731633,8.792991866044755,56871205,-0.004098768914154172,0.0005389858552224958,0.01554535747838916,84222568.2,0.6752490005404513,0.08349395854020614,54.01926680819742,53.685470575815756,-0.007786361103542916,-0.039217230118871835,8.707473802566529,8.966944648094014,8.448002957039044
2010-05-12,8.819089889526367,8.918238238909053,8.725158079846416,8.860836894238405,56409764,-0.01629741552032382,0.0004751655668544519,0.015546768026379693,81989669.2,0.6880106304905057,-0.04174700471203785,52.833895231819554,51.53111328732704,-0.002864506350409357,-0.03194668536517934,8.707683229446411,8.967507090439831,8.447859368452992
2010-05-13,8.641657829284668,8.839956495027948,8.631221609549323,8.78777329819688,71447182,-0.010753027424221018,-0.015037645473619077,0.01616934222519067,82420950.2,0.8668570530505726,-0.14611546891221217,38.240126681278916,45.45805488057953,-0.013129832858256307,-0.028183314863794735,8.701086521148682,8.960581126317466,8.441591915979897
2010-05-14,8.45379638671875,8.631222098503835,8.380739172662576,8.626003463801943,66057658,-0.01579598695107365,-0.02555223793967476,0.01669553427351759,81744039.75,0.8081036636068626,-0.17220707708319338,34.32869633853726,40.07311043795788,-0.036008937844211886,-0.029748439459878165,8.690002632141113,8.970974736287612,8.409030527994613
2010-05-17,8.406831741333008,8.49032623441461,8.23462464440521,8.45379736090774,104156385,-0.05235278801848764,-0.03038845829028014,0.016723499507630274,83477500.85,1.24771805503806,-0.046965619574733,36.34337660510161,38.83457893696682,-0.05727027172045496,-0.03525280591199353,8.676828765869141,8.983766387667334,8.369891144070948
2010-05-18,8.250279426574707,8.47988834793038,8.23462404634059,8.42248651099544,77422519,-0.07054665668206972,-0.04674117422011914,0.017161452105840205,84370349.55,0.917650802834679,-0.17220708442073374,31.001152207524537,34.95619108597711,-0.08576386300911132,-0.04535501733141709,8.65660195350647,9.015581285011745,8.297622622001196
2010-05-19,8.255496978759766,8.318117442406049,8.140692270869675,8.218968112696816,86483019,-0.0639060172678283,-0.03694491210476736,0.01708448478169614,85080940.55,1.0164793482645627,0.036528866062949916,27.110383692705383,35.18850577075226,-0.1066943208186899,-0.05762287802887166,8.640767002105713,9.039032422509115,8.242501581702312
2010-05-20,7.947612762451172,8.177222748007644,7.942395176260537,8.109383112217227,118531575,-0.08031387964489067,-0.06611039017797715,0.018826590128424286,87333375.45,1.3572311202818623,-0.16177034976605498,26.701339609067123,28.679097820876393,-0.14643750221754992,-0.07538580286660732,8.612636280059814,9.110767213828415,8.114505346291212
2010-05-21,8.03632640838623,8.046763155056444,7.806716932564137,7.822371790300101,107967228,-0.0493825447450309,-0.07969863012501777,0.017873993580178715,87551063.35,1.2331915098321877,0.21395461808612914,33.733739611004346,32.5508270691212,-0.16882964691736468,-0.0940745716767588,8.57783875465393,9.131783511231356,8.023893998076504
2010-05-24,7.942397117614746,8.025890581462663,7.905867710887354,7.973707363259766,56998001,-0.055244905335124495,-0.08558856197223363,0.017955423141732915,86001920.5,0.6627526532968528,-0.031310245645020274,30.74432446975919,30.653412302428094,-0.19194230032585757,-0.11364811740657857,8.540668487548828,9.156910534805743,7.924426440291914
2010-05-25,7.858901023864746,7.879774516762706,7.697130142558821,7.80149865612601,108521105,-0.04743819966258411,-0.07541220547375305,0.017570780321617154,86603538.45,1.2530793422794608,0.05740236773873608,28.42806719065353,29.03329530618332,-0.21452378497267155,-0.13382325091979716,8.508618688583374,9.192924478762375,7.824312898404372
2010-05-26,7.884994983673096,8.04154675172254,7.827592598783118,7.884994983673096,97223173,-0.04487942955341384,-0.07627110785574664,0.01754959725921464,88268073.2,1.101453441491912,0.0,33.07389207619941,30.273585750017048,-0.227689546406717,-0.15259651001718114,8.476065993309021,9.212045968905148,7.740086017712893
2010-05-27,8.020674705505371,8.062421708607005,7.916306148673463,8.005019317072803,70586907,0.009192941986225556,-0.07876720694049089,0.01736290019882158,88239931.4,0.7999429043073802,0.01565538843256853,37.28810525025977,36.4890947533336,-0.22458639540224823,-0.16699448709419457,8.441776823997497,9.195317584108171,7.688236063886824
2010-05-28,7.947612762451172,8.135475239479797,7.942395176260537,7.999797016976313,64693677,-0.011039079478215585,-0.07951544003335698,0.01737445987977939,88783163.0,0.728670558853597,-0.05218425452514097,33.05084995488209,34.69554260416979,-0.22542406576600804,-0.17868040282855727,8.40744936466217,9.184975824635533,7.629922904688808
2010-06-01,7.8223676681518555,8.046758914660883,7.806712818665517,7.911080754907645,59953206,-0.015112496603410519,-0.10420068637909685,0.01717024530091623,87988051.75,0.6813789464317808,-0.08871308675578948,26.160359793210496,31.80913921466326,-0.23350248664165285,-0.1896448195911764,8.361953902244569,9.164219181430651,7.559688623058486
2010-06-02,7.9319586753845215,7.942395946933247,7.785843692705802,7.890211687344523,52215371,0.009296166384832327,-0.11007040783430133,0.01669485150873684,84227311.25,0.6199339647091014,0.0417469880399981,29.53586875505852,36.766276807506706,-0.22842843419641312,-0.19740154251222375,8.312900924682618,9.09408566650787,7.531716182857365
2010-06-03,7.947612762451172,8.005015652244296,7.890210921735397,7.952831397719156,36096760,0.007941384732359946,-0.11350407890141712,0.01657584519337512,80799039.25,0.4467473912445067,-0.005218635267984162,33.33333648707195,37.465573512707465,-0.2206011048599663,-0.20204145498177228,8.262021589279176,8.997876998642436,7.526166179915915
2010-06-04,7.702352046966553,7.848467608341781,7.65538640574436,7.832812219754744,82146968,-0.039687765708827816,-0.11827931692069327,0.01694225576715879,78622913.95,1.0448222264089717,-0.1304601727881911,34.65345817593494,31.5740461744886,-0.2315195665312091,-0.20793707729165967,8.210359597206116,8.951034675402148,7.469684519010085
2010-06-07,7.5771074295043945,7.770188553556025,7.566671207410406,7.7440959001662275,72500233,-0.046618443049621816,-0.11786146740688452,0.01692724121124243,76614258.7,0.9463020882821646,-0.16698847066183298,31.111116564823938,29.06088622788721,-0.24742654084006244,-0.21583497000134022,8.159741187095642,8.92772982356617,7.391752550625116
2010-06-08,7.5927629470825195,7.603199693901275,7.488395478894957,7.582326200263763,66651482,-0.02935233049760022,-0.14411744407074545,0.014416613120627598,75646670.9,0.8810894280874427,0.010436746818756504,37.113397714771104,29.8129247342722,-0.2558207211232162,-0.22383212022571544,8.095815968513488,8.8282774277016,7.363354509325377
2010-06-09,7.5771074295043945,7.6971302780497455,7.509268314122522,7.639728433839274,91258798,-0.04473690048100565,-0.146384326045079,0.014348915780466898,77366050.55,1.1795716254253075,-0.06262100433487916,32.66330416513007,29.47640271645396,-0.260730895441057,-0.23121187526878376,8.03084704875946,8.70281324724895,7.35888085026997
2010-06-10,7.7806243896484375,7.884992375336338,7.644946690154452,7.644946690154452,63426558,-0.021011136022086818,-0.1177520030849466,0.016310833239837345,77716890.25,0.8161232107456847,0.13567769949398567,46.907154437105255,39.10012653763882,-0.24537163467640966,-0.23404382715030894,7.978923773765564,8.55251891547312,7.405328632058008
2010-06-11,8.067634582519531,8.09894533905114,7.9319563860111435,7.947611239738373,79704745,0.04742480392036086,-0.06642513023599461,0.018561055422562256,78129768.4,1.0201584700972952,0.1200233427811579,41.477199988924085,49.5547893659929,-0.2076463678690752,-0.2287643352940622,7.950222611427307,8.439555826691958,7.460889396162656
2010-06-14,7.999800205230713,8.140697119155483,7.98414481772611,8.119823094303053,54028778,0.05578550649557923,-0.053703231154382136,0.018096344758389678,77528324.4,0.6968908256193397,-0.12002288907233982,37.82377375757989,47.480148561948106,-0.18113448388216202,-0.21923836501168217,7.927522802352906,8.360142899392324,7.494902705313487
2010-06-15,8.098947525024414,8.104165636162378,7.984142260985914,8.036326519597843,53201915,0.06666671690789361,-0.036623097235888635,0.018384870611269016,74980600.9,0.7095423931178444,0.06262100542657123,38.14428434038011,50.72713809249378,-0.1503896662577935,-0.20546862526090445,7.912128591537476,8.294413951925799,7.529843231149152
2010-06-16,8.07807445526123,8.125040083710472,8.015453967021427,8.046764211141328,39971580,0.06611586682882797,-0.020872622902782245,0.017952728861125294,73108053.95,0.5467466009605088,0.031310244119902464,39.99994669872596,50.025936878116894,-0.12625309201744184,-0.18962551861221194,7.903518342971802,8.261964935556959,7.545071750386645
2010-06-17,8.072854042053223,8.072854042053223,7.895429364426786,8.05198107510642,52403088,0.03755863768383105,-0.022123796686796426,0.017949257536660747,71404057.4,0.7338951021570379,0.020872966946802407,40.2984076892979,49.84037581782855,-0.10632033214752123,-0.1729644813192738,7.894386196136475,8.224700439091679,7.564071953181272
2010-06-18,7.937175273895264,8.114600452063618,7.874554283369699,8.08329021907013,73595339,-0.01617070124952602,-0.0013132859976797695,0.01627312962695549,69157245.6,1.0641739468004492,-0.14611494517486712,36.98622369347585,45.15260744279285,-0.10031524729169483,-0.15843463451375803,7.893864321708679,8.22387337802404,7.563855265393319
2010-06-21,7.879776477813721,8.025890964463152,7.832810844835561,8.01545473995559,48184453,-0.015003340625746375,-0.019480285222006843,0.01613178285166106,66168106.85,0.7282126585430636,-0.1356782621418695,35.52625213711054,43.297278128163754,-0.09904603636794551,-0.14655691488459555,7.886036825180054,8.209520213754413,7.562553436605695
2010-06-22,7.8119354248046875,7.952831764536197,7.8119354248046875,7.905866143112794,46211471,-0.03543819728833986,-0.016425984608691935,0.016037437157695015,65628780.35,0.7041342343031978,-0.09393071830810662,30.672224517148376,41.145323391527974,-0.10233473247834546,-0.13771247840334552,7.879513740539551,8.203449238973258,7.555578242105844
2010-06-23,7.764970779418945,7.8171550429104695,7.728441899882632,7.8171550429104695,50930123,-0.03875969175282379,-0.011952083905951705,0.015923763515297583,62749231.25,0.811645369759012,-0.05218426349152416,29.554610632381763,39.67519665646561,-0.1074916059007025,-0.13166830390281692,7.87481722831726,8.202513763861946,7.547120692772574
2010-06-24,7.545798301696777,7.686695188811433,7.498832672658558,7.629292811602364,90713669,-0.06528741107059521,-0.043017995912320695,0.017049947779658122,62423756.05,1.4531914569084954,-0.08349450990558704,30.672225373098634,33.63530299009133,-0.12779076015644542,-0.13089279515354263,7.857857394218445,8.215438782144934,7.500276006291955
