date,compound
2010-12-17,-0.062295374505853
2010-12-18,0.0
2010-12-19,0.0
2010-12-20,0.1084164133038746
2010-12-21,0.2011669882843048
2010-12-22,0.110394189390001
2010-12-23,-0.0973541892533976
2010-12-24,-0.0181483918732104
2010-12-25,0.0
2010-12-26,0.0
2010-12-27,0.1183351617923115
2010-12-28,-0.0432418175765307
2010-12-29,0.0452648219588435
2010-12-30,0.0681161028205111
2010-12-31,-0.0716238407441577
2011-01-01,0.0
2011-01-02,0.0
2011-01-03,-0.0058465805483734
2011-01-04,-0.2640009308209018
2011-01-05,-0.0902648640283495
2011-01-06,-0.0321324066405303
2011-01-07,-0.115360978917253
2011-01-08,0.0
2011-01-09,0.0
2011-01-10,0.111445466526177
2011-01-11,-0.1371650809522435
2011-01-12,-0.0615603583821614
2011-01-13,-0.0194967545835365
2011-01-14,0.081751011108994
2011-01-15,0.0
2011-01-16,0.0
2011-01-17,-0.1520098032629079
2011-01-18,0.052327683269161
2011-01-19,-0.043485443802023
2011-01-20,-0.1263970189154942
2011-01-21,-0.0144733346626831
2011-01-22,0.0
2011-01-23,0.0
2011-01-24,-0.0390746526198686
2011-01-25,-0.1065666073410365
2011-01-26,-0.0565064170227737
2011-01-27,-0.0964479817207411
2011-01-28,-0.0600642870521699
2011-01-29,0.0
2011-01-30,0.0
2011-01-31,-0.0196879603999832
2011-02-01,0.0507207423552439
2011-02-02,-0.1786769717311451
2011-02-03,0.0875113759103839
2011-02-04,-0.2427658083238114
2011-02-05,0.0
2011-02-06,0.0
2011-02-07,-0.102196506794822
2011-02-08,-0.0464301603266912
2011-02-09,-0.0744444480961082
2011-02-10,-0.1501539449500233
2011-02-11,-0.1203873786303534
2011-02-12,0.0
2011-02-13,0.0
2011-02-14,-0.1465622243235998
2011-02-15,-0.1576403252786387
2011-02-16,-0.0458759271270132
2011-02-17,-0.0886192742707481
2011-02-18,-0.1759326826226886
2011-02-19,0.0
2011-02-20,0.0
2011-02-21,-0.0518338283876957
2011-02-22,-0.1025017822524295
2011-02-23,-0.0653222451190441
2011-02-24,-0.0832274489829111
2011-02-25,-0.2031444984806577
2011-02-26,0.0
2011-02-27,0.0
2011-02-28,-0.184846653021851
2011-03-01,-0.0834356187794946
2011-03-02,-0.0975556257298782
2011-03-03,-0.1512022568768335
2011-03-04,-0.1432671070249978
2011-03-05,0.0
2011-03-06,0.0
2011-03-07,-0.0535411067595978
2011-03-08,-0.2061583923526782
2011-03-09,-0.1181202086371791
2011-03-10,-0.181095220593339
2011-03-11,-0.1853421650423814
2011-03-12,0.0
2011-03-13,0.0
2011-03-14,-0.0830089953411361
2011-03-15,-0.107836491381081
2011-03-16,-0.1117224356620486
2011-03-17,-0.0752726346780313
2011-03-18,-0.1809122678470091
2011-03-19,0.0
2011-03-20,0.0
2011-03-21,-0.1308914581625843
2011-03-22,-0.2130972272362529
2011-03-23,-0.1651434288097094
2011-03-24,-0.2042612843892569
2011-03-25,-0.1888351159054953
2011-03-26,0.0
2011-03-27,0.0
